customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00222,Female,0,Yes,Yes,19,Yes,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer (automatic),24.49,447.54,0
CUST-00223,Male,0,No,No,23,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),64.57,1382.38,0
CUST-00224,Female,0,No,No,53,Yes,No,No internet service,No internet service,Two year,No,Electronic check,42.02,2192.81,0
CUST-00225,Male,0,Yes,No,32,Yes,DSL,Yes,No internet service,One year,Yes,Electronic check,64.98,2169.02,0
CUST-00226,Female,0,No,No,23,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.55,1482.17,0
CUST-00227,Male,0,Yes,No,71,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),76.21,5449.36,0
CUST-00228,Male,0,Yes,No,35,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),53.68,1885.08,0
CUST-00229,Male,1,No,No,37,Yes,Fiber optic,No internet service,No internet service,Two year,No,Electronic check,34.43,1264.83,0
CUST-00230,Male,0,Yes,No,24,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.37,1641.66,0
CUST-00231,Male,0,Yes,No,17,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),101.02,1729.61,0
CUST-00232,Male,1,No,No,65,Yes,No,No internet service,No,Month-to-month,No,Electronic check,84.4,5431.17,1
CUST-00233,Female,0,No,No,53,Yes,Fiber optic,No,No internet service,One year,Yes,Mailed check,51.84,2785.67,0
CUST-00234,Male,0,No,No,34,Yes,No,No,Yes,Two year,No,Electronic check,111.55,3848.79,0
CUST-00235,Male,1,Yes,Yes,60,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,109.22,6543.37,1
CUST-00236,Female,0,Yes,No,40,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),38.93,1531.05,0
CUST-00237,Male,1,No,No,32,Yes,No,No,No,One year,Yes,Credit card (automatic),21.94,664.98,0
CUST-00238,Female,0,No,No,67,Yes,Fiber optic,No,No internet service,One year,Yes,Mailed check,92.13,6260.67,0
CUST-00239,Male,0,No,No,32,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,100.76,3201.71,0
CUST-00240,Female,0,No,Yes,13,Yes,Fiber optic,Yes,No internet service,One year,No,Bank transfer (automatic),114.79,1524.94,0
CUST-00241,Male,0,No,No,20,Yes,DSL,No,Yes,Two year,Yes,Electronic check,106.98,2130.12,0
CUST-00242,Female,0,No,No,47,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,78.05,3656.17,0
CUST-00243,Male,1,Yes,No,19,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,71.01,1310.95,1
CUST-00244,Male,0,No,No,7,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,20.78,96.95,0
CUST-00245,Female,0,No,No,6,Yes,Fiber optic,No internet service,No,One year,No,Electronic check,42.67,293.02,0
CUST-00246,Female,0,Yes,Yes,66,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),63.96,4171.71,0
CUST-00247,Female,0,No,Yes,16,Yes,Fiber optic,Yes,No,One year,No,Electronic check,80.85,1316.73,0
CUST-00248,Male,0,Yes,Yes,32,No,DSL,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),73.73,2363.89,0
CUST-00249,Male,0,No,No,47,Yes,Fiber optic,No internet service,Yes,Two year,No,Credit card (automatic),92.26,4373.85,0
CUST-00250,Female,0,Yes,No,58,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),45.98,2636.34,0
CUST-00251,Female,0,No,No,21,Yes,Fiber optic,No,No internet service,One year,Yes,Mailed check,74.5,1618.51,0
CUST-00252,Male,0,Yes,No,29,Yes,No,Yes,Yes,One year,No,Electronic check,26.81,770.43,0
CUST-00253,Female,0,No,Yes,37,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),59.37,2326.27,0
CUST-00254,Male,0,Yes,No,50,Yes,Fiber optic,Yes,No internet service,One year,Yes,Credit card (automatic),93.02,4570.29,0
CUST-00255,Male,0,No,Yes,53,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,87.34,4750.47,0
CUST-00256,Male,0,Yes,No,7,Yes,DSL,No internet service,No internet service,Two year,Yes,Mailed check,117.06,813.1,0
CUST-00257,Male,0,No,No,26,Yes,Fiber optic,No,No internet service,One year,No,Electronic check,45.79,1201.68,0
CUST-00258,Male,0,Yes,Yes,26,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,67.82,1733.11,0
CUST-00259,Female,0,No,No,20,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,50.95,940.56,0
CUST-00260,Male,0,No,No,29,Yes,Fiber optic,No,No internet service,One year,Yes,Credit card (automatic),62.06,1773.32,1
CUST-00261,Female,0,No,No,27,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,103.7,2781.62,0
CUST-00262,Female,0,Yes,No,63,No,Fiber optic,No,No,One year,Yes,Mailed check,86.42,5453.6,0
CUST-00263,Male,0,No,Yes,68,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),106.24,7280.38,0
CUST-00264,Male,1,No,No,60,Yes,DSL,No internet service,Yes,Two year,Yes,Mailed check,38.35,2310.54,0
CUST-00265,Female,0,No,No,47,Yes,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),105.34,4961.39,0
CUST-00266,Male,0,Yes,No,18,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,23.98,450.86,0
CUST-00267,Female,0,Yes,Yes,3,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card (automatic),106.86,232.83,1
CUST-00268,Female,0,No,No,34,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.91,1647.81,0
CUST-00269,Female,1,Yes,Yes,63,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card (automatic),49.46,3041.13,0
CUST-00270,Female,0,No,No,48,Yes,DSL,Yes,No,Two year,Yes,Electronic check,69.21,3303.42,0
CUST-00271,Female,0,No,No,16,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,112.07,1699.53,0
CUST-00272,Male,0,Yes,No,43,Yes,DSL,No internet service,No internet service,One year,Yes,Electronic check,22.78,945.05,0
CUST-00273,Female,0,No,No,29,Yes,No,Yes,No,One year,No,Mailed check,53.22,1474.97,1
CUST-00274,Male,1,No,Yes,45,Yes,DSL,No internet service,No internet service,One year,Yes,Electronic check,103.66,4689.09,0
CUST-00275,Female,0,Yes,Yes,5,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card (automatic),57.61,309.93,1
CUST-00276,Female,0,Yes,No,36,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,37.92,1350.09,1
CUST-00277,Female,0,No,No,23,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.48,1296.04,0
CUST-00278,Female,0,Yes,No,45,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,56.56,2533.34,1
CUST-00279,Female,0,No,No,52,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),109.54,5712.51,0
CUST-00280,Female,0,No,Yes,59,Yes,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,94.19,5597.75,0
CUST-00281,Female,0,No,No,62,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),68.51,4335.29,1
CUST-00282,Female,0,Yes,Yes,31,Yes,No,No internet service,No,Two year,Yes,Mailed check,116.84,3677.96,0
CUST-00283,Female,0,No,No,32,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,64.53,2073.2,1
CUST-00284,Male,0,No,Yes,66,Yes,Fiber optic,No,No,One year,Yes,Mailed check,23.82,1557.86,0
CUST-00285,Female,0,Yes,Yes,17,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),44.23,714.76,0
CUST-00286,Female,0,Yes,Yes,24,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),61.61,1546.42,1
CUST-00287,Female,0,Yes,No,53,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.69,1793.9,0
CUST-00288,Female,0,No,No,57,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.76,6458.85,1
CUST-00289,Female,1,No,No,66,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),94.68,6219.37,0
CUST-00290,Female,0,No,No,45,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),44.83,1955.3,0
CUST-00291,Female,1,No,No,23,No,Fiber optic,No internet service,No internet service,One year,No,Electronic check,77.08,1752.82,0
CUST-00292,Female,0,No,Yes,31,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,90.14,2779.19,0
CUST-00293,Female,0,Yes,Yes,46,Yes,DSL,No internet service,No internet service,One year,Yes,Bank transfer (automatic),112.13,5167.57,0
CUST-00294,Female,0,No,No,22,Yes,Fiber optic,No,No internet service,One year,Yes,Electronic check,106.16,2298.65,0
CUST-00295,Female,0,No,No,65,Yes,No,Yes,No,One year,No,Bank transfer (automatic),69.52,4520.05,0
CUST-00296,Female,0,No,Yes,26,Yes,Fiber optic,No internet service,No,One year,No,Mailed check,95.47,2541.11,1
CUST-00297,Female,0,No,No,1,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),74.21,0.0,0
CUST-00298,Male,0,No,No,16,Yes,Fiber optic,No internet service,No,One year,Yes,Credit card (automatic),73.27,1066.47,0
CUST-00299,Female,0,No,No,32,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.47,1005.34,0
CUST-00300,Female,0,Yes,No,8,Yes,No,Yes,Yes,One year,No,Electronic check,30.61,171.7,0
CUST-00301,Female,1,No,No,42,Yes,Fiber optic,No internet service,Yes,One year,No,Electronic check,70.95,2960.9,0
CUST-00302,Male,0,No,No,47,Yes,DSL,Yes,No,One year,Yes,Credit card (automatic),44.89,2140.25,0
CUST-00303,Male,0,No,Yes,38,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),20.1,760.84,1
CUST-00304,Female,0,No,No,41,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),90.28,3697.82,0
CUST-00305,Female,0,Yes,Yes,25,Yes,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,21.25,534.87,0
CUST-00306,Female,0,Yes,No,49,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,77.53,3924.91,0
CUST-00307,Male,0,Yes,No,24,Yes,DSL,Yes,No,Two year,Yes,Electronic check,71.92,1815.11,0
CUST-00308,Female,0,Yes,Yes,23,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.88,2607.55,0
CUST-00309,Female,0,No,No,12,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.42,849.58,1
CUST-00310,Male,0,No,No,59,Yes,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),24.36,1462.52,0
CUST-00311,Male,0,No,No,6,Yes,DSL,No internet service,No internet service,Two year,No,Electronic check,73.17,438.04,0
CUST-00312,Female,0,Yes,No,56,No,Fiber optic,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),102.11,5672.77,0
CUST-00313,Male,1,Yes,No,35,Yes,No,No,Yes,Two year,No,Credit card (automatic),117.68,4141.37,0
CUST-00314,Female,1,No,Yes,44,Yes,DSL,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),61.03,2670.02,0
CUST-00315,Male,0,No,Yes,19,Yes,No,No,No internet service,One year,No,Mailed check,50.03,931.59,0
CUST-00316,Male,0,No,No,64,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,108.67,6916.53,1
CUST-00317,Female,0,No,Yes,7,Yes,No,No,No,Month-to-month,No,Credit card (automatic),37.12,309.83,1
CUST-00318,Male,0,No,No,15,No,No,Yes,No internet service,Month-to-month,No,Mailed check,79.54,1154.71,0
CUST-00319,Female,1,Yes,No,13,Yes,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),58.57,723.33,1
CUST-00320,Female,0,No,No,14,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),22.11,348.44,0
CUST-00321,Female,0,Yes,No,65,Yes,DSL,No,No,Two year,Yes,Credit card (automatic),52.73,3420.23,0
CUST-00322,Male,1,Yes,No,31,Yes,Fiber optic,No,No internet service,One year,No,Credit card (automatic),44.52,1374.25,0
CUST-00323,Female,0,Yes,No,62,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.61,5421.46,0
CUST-00324,Male,0,Yes,Yes,50,No,DSL,No,No internet service,One year,No,Electronic check,112.88,5709.69,0
CUST-00325,Female,0,Yes,Yes,24,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.8,968.81,1
CUST-00326,Male,0,No,No,57,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.15,5645.11,0
CUST-00327,Male,0,No,No,62,Yes,DSL,No,Yes,Two year,No,Electronic check,23.54,1388.97,0
CUST-00328,Male,1,No,No,61,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.81,4361.07,1
CUST-00329,Female,1,No,No,21,Yes,No,No,Yes,Two year,Yes,Mailed check,25.06,525.92,0
CUST-00330,Female,0,No,No,57,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,111.4,6332.06,0
CUST-00331,Male,0,No,No,57,Yes,Fiber optic,No,No internet service,One year,Yes,Mailed check,94.64,5343.22,1
CUST-00332,Female,0,No,No,48,Yes,Fiber optic,No,No,One year,No,Credit card (automatic),83.79,3968.12,0
CUST-00333,Male,0,Yes,Yes,51,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),100.39,5156.29,0
CUST-00334,Female,0,No,No,41,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),82.75,3469.49,0
CUST-00335,Female,0,No,No,69,No,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,114.89,7824.39,1
CUST-00336,Female,1,No,Yes,14,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,89.4,1235.22,1
CUST-00337,Female,1,No,No,53,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,110.47,5891.51,0
CUST-00338,Male,0,No,Yes,59,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,69.71,4111.26,0
CUST-00339,Male,0,No,No,7,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,29.71,152.29,1
CUST-00340,Female,0,No,Yes,52,Yes,DSL,No internet service,No,One year,Yes,Electronic check,70.82,3658.75,0
CUST-00341,Male,0,No,No,59,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,30.69,1825.82,0
CUST-00342,Female,0,Yes,No,4,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.25,293.64,0
CUST-00343,Male,0,No,No,67,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.25,4436.35,0
CUST-00344,Female,0,No,No,5,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,80.26,400.34,0
CUST-00345,Male,0,Yes,No,46,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,19.0,847.79,0
CUST-00346,Female,1,No,No,54,Yes,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,37.48,2064.75,0
CUST-00347,Male,1,Yes,Yes,39,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,67.13,2594.2,0
CUST-00348,Male,0,No,No,51,Yes,Fiber optic,No,No internet service,One year,Yes,Credit card (automatic),113.05,5715.28,0
CUST-00349,Female,0,No,No,15,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),56.36,956.88,0
CUST-00350,Male,0,No,No,12,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,60.44,721.39,0
CUST-00351,Male,0,Yes,No,29,Yes,No,Yes,Yes,One year,No,Electronic check,89.47,2464.62,0
CUST-00352,Female,0,Yes,Yes,18,Yes,DSL,No internet service,Yes,One year,Yes,Bank transfer (automatic),78.38,1473.58,0
CUST-00353,Male,0,No,No,16,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,47.89,828.82,1
CUST-00354,Male,0,Yes,No,62,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.08,3685.82,0
CUST-00355,Male,0,Yes,No,18,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.77,747.44,0
CUST-00356,Female,0,No,Yes,57,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,114.6,6640.19,0
CUST-00357,Male,0,Yes,No,54,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,31.06,1629.1,0
CUST-00358,Female,0,No,No,61,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),55.18,3372.64,0
CUST-00359,Female,0,Yes,No,22,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,20.58,551.25,0
CUST-00360,Male,0,No,No,8,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.18,430.52,0
CUST-00361,Male,0,No,No,11,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1038.25,0
CUST-00362,Female,0,No,No,0,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.12,100.51,0
CUST-00363,Male,1,Yes,No,57,No,Fiber optic,No,No internet service,Two year,Yes,Bank transfer (automatic),26.01,1522.7,0
CUST-00364,Female,0,Yes,No,0,Yes,DSL,Yes,No,Two year,Yes,Mailed check,65.45,74.76,0
CUST-00365,Male,0,No,No,33,Yes,No,No internet service,No,One year,Yes,Electronic check,19.0,665.49,0
CUST-00366,Female,0,No,Yes,47,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,26.48,1259.83,0
CUST-00367,Male,0,No,No,0,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),98.76,110.47,0
CUST-00368,Female,0,Yes,No,15,Yes,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),95.15,1400.82,0
CUST-00369,Female,0,No,No,60,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,109.51,6665.71,1
CUST-00370,Female,0,Yes,No,63,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),103.45,6620.38,0
CUST-00371,Female,0,Yes,No,62,Yes,DSL,Yes,No,One year,Yes,Electronic check,86.32,5419.99,0
CUST-00372,Male,1,No,No,68,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,23.23,1576.05,0
CUST-00373,Female,0,No,No,21,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),96.28,2034.1,0
CUST-00374,Female,0,Yes,No,66,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer (automatic),102.55,6704.56,0
CUST-00375,Female,0,Yes,Yes,25,Yes,Fiber optic,No internet service,No,One year,No,Electronic check,97.91,2425.12,0
CUST-00376,Male,0,Yes,No,15,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,68.85,1063.79,0
CUST-00377,Male,0,No,No,50,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,41.29,1993.16,0
CUST-00378,Male,0,No,No,56,Yes,Fiber optic,No,No internet service,One year,No,Credit card (automatic),102.53,5726.78,0
CUST-00379,Female,0,Yes,Yes,28,Yes,DSL,No internet service,No,One year,No,Electronic check,90.72,2637.4,0
CUST-00380,Female,0,No,Yes,68,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,116.08,7885.72,1
CUST-00381,Male,0,Yes,No,46,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,33.57,1595.9,0
CUST-00382,Female,1,Yes,No,61,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,40.57,2503.1,0
CUST-00383,Male,1,Yes,No,68,Yes,Fiber optic,No,No internet service,Two year,Yes,Bank transfer (automatic),39.18,2648.86,0
CUST-00384,Female,0,Yes,No,15,Yes,DSL,No,No,Month-to-month,No,Electronic check,97.25,1451.0,1
CUST-00385,Female,0,Yes,No,47,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,36.69,1732.77,0
CUST-00386,Male,1,Yes,No,38,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,24.67,834.91,0
CUST-00387,Male,1,No,Yes,32,Yes,No,No,Yes,Month-to-month,No,Mailed check,117.86,3818.87,0
CUST-00388,Female,1,Yes,No,22,Yes,DSL,Yes,No internet service,Two year,No,Electronic check,20.48,444.64,0
CUST-00389,Female,0,Yes,Yes,9,Yes,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,101.52,962.78,1
CUST-00390,Female,0,Yes,Yes,68,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,54.54,3728.13,0
CUST-00391,Male,0,Yes,No,33,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.16,3363.15,0
CUST-00392,Female,0,Yes,No,51,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.46,3756.34,1
CUST-00393,Female,0,Yes,No,9,Yes,Fiber optic,No,No internet service,One year,No,Mailed check,108.16,983.49,0
CUST-00394,Male,1,No,No,18,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,110.62,2064.97,1
CUST-00395,Male,0,No,No,57,Yes,No,Yes,No internet service,One year,Yes,Electronic check,18.91,1081.0,0
CUST-00396,Male,1,No,No,0,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.54,14.41,0
CUST-00397,Female,0,No,No,68,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),43.04,2863.63,0
CUST-00398,Male,0,No,No,3,Yes,DSL,Yes,No,Two year,Yes,Credit card (automatic),84.93,252.44,0
CUST-00399,Male,0,No,No,15,Yes,Fiber optic,Yes,No internet service,Two year,No,Bank transfer (automatic),106.83,1675.17,0
CUST-00400,Female,0,No,No,23,Yes,DSL,No internet service,No,Two year,Yes,Mailed check,63.99,1493.21,0
CUST-00401,Female,0,No,No,1,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.7,24.65,0
CUST-00402,Female,0,No,Yes,31,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,36.85,1093.66,0
CUST-00403,Female,1,Yes,No,23,Yes,Fiber optic,No internet service,No internet service,One year,No,Bank transfer (automatic),98.5,2228.43,0
CUST-00404,Male,0,Yes,No,11,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,114.73,1312.01,0
CUST-00405,Female,0,Yes,No,49,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,44.86,2241.97,0
CUST-00406,Male,0,No,No,34,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,67.48,2121.61,1
CUST-00407,Female,0,Yes,Yes,32,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,26.61,847.45,0
CUST-00408,Female,0,No,No,32,Yes,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),73.91,2372.5,0
CUST-00409,Male,0,Yes,No,60,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),68.28,4048.69,0
CUST-00410,Female,0,Yes,No,50,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),32.44,1602.48,1
CUST-00411,Male,0,Yes,No,42,Yes,No,Yes,No,One year,No,Credit card (automatic),62.21,2679.37,0
CUST-00412,Female,0,No,Yes,11,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,51.41,585.95,0
CUST-00413,Male,0,No,No,66,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,70.18,4606.9,0
CUST-00414,Female,0,Yes,Yes,64,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.57,4891.11,0
